filename,img_class,bin 0,bin 1,bin 2,bin 3,bin 4,bin 5,bin 6,bin 7,bin 8,bin 9,bin 10,bin 11,bin 12,bin 13,bin 14,bin 15,bin 16,bin 17,bin 18,bin 19,bin 20,bin 21,bin 22,bin 23,bin 24,bin 25,bin 26,bin 27,bin 28,bin 29,bin 30,bin 31,bin 32,bin 33,bin 34,bin 35,bin 36,bin 37,bin 38,bin 39,bin 40,bin 41,bin 42,bin 43,bin 44,bin 45,bin 46,bin 47,bin 48,bin 49,bin 50,bin 51,bin 52,bin 53,bin 54,bin 55,bin 56,bin 57,bin 58,bin 59,bin 60,bin 61,bin 62,bin 63,bin 64,bin 65,bin 66,bin 67,bin 68,bin 69,bin 70,bin 71,bin 72,bin 73,bin 74,bin 75,bin 76,bin 77,bin 78,bin 79,2 clusters,3 clusters,4 clusters,5 clusters
03922.png,0,0.0186277599175464,0.016074133333493633,0.020207076673296458,0.020207076673296458,0.016872721090036354,0.020207076673296458,0.012986666833381644,0.014704391856237328,0.01748036343846417,0.020207076673296458,0.020207076673296458,0.008737071230831171,0.0055306154885479825,0.0040761242538437,0.0040870819606134935,0.005158358546115429,0.002463151156902973,0.0034817255934329497,0.003374567459598036,0.002685625926207041,0.009383968972079632,0.0029598249196861608,0.003725282135945532,0.0032310944258004885,0.0037633816196693533,0.004209643955578353,0.003225400782651525,0.006122699901901003,0.013845913020407972,0.02375343463036001,0.02375343463036001,0.01627215156439357,0.013127217179394518,0.013301113941275231,0.019153660104987955,0.022608785445846786,0.015909161858893513,0.017625178284306764,0.013309102635832508,0.008471580574279547,0.016200643294586405,0.016200643294586405,0.01464446788388218,0.011464875149214841,0.00913008757359378,0.012691002950527698,0.006055704113190288,0.006329296402135565,0.008721831178203384,0.010711445710875806,0.016200643294586405,0.012854844668300431,0.016200643294586405,0.013343566862533506,0.016200643294586405,0.016200643294586405,0.016200643294586405,0.016200643294586405,0.016200643294586405,0.016200643294586405,0.017165700136457768,0.017165700136457768,0.016027812332370567,0.015161506117220109,0.017147324406606292,0.017165700136457768,0.016957645166651752,0.017165700136457768,0.017165700136457768,0.014865070621128778,0.017165700136457768,0.010382617786988927,0.006574841069825482,0.0060290323741598074,0.00550308869514651,0.007634259229732682,0.003106352550026752,0.004361612201709121,0.013007609019522394,0.017165700136457768,1,0,0,0
06946.png,0,0.017274331905497844,0.017274331905497844,0.017274331905497844,0.017274331905497844,0.011784729497370744,0.017170410917023458,0.012472161223705373,0.016193672041135837,0.017274331905497844,0.017274331905497844,0.017274331905497844,0.010744163314071138,0.008639928596021279,0.0075508407848052,0.005714396735733492,0.0074041520028770985,0.006640955267576518,0.010895817466259543,0.007870820245499108,0.006757958122545657,0.01807552571126008,0.0051902694737706355,0.004238774456578057,0.0028069013954677524,0.0025160344839111684,0.005972674637086097,0.007413173904382883,0.012020690420262287,0.01807552571126008,0.01807552571126008,0.01807552571126008,0.012024034273568514,0.01112758617481858,0.008088205132004683,0.012955571786803222,0.01631100308767041,0.014010706380437688,0.01807552571126008,0.01807552571126008,0.01807552571126008,0.016006139682524876,0.016006139682524876,0.01472134626949165,0.01164089858892725,0.008289571332288428,0.009138880180989292,0.0060121565237770715,0.006646481845201575,0.0061193017729021144,0.011042760044659462,0.016006139682524876,0.015059082414964328,0.014450356519572029,0.012105287269783438,0.0130174568128302,0.016006139682524876,0.016006139682524876,0.016006139682524876,0.016006139682524876,0.016006139682524876,0.017249424882351413,0.017249424882351413,0.017249424882351413,0.017249424882351413,0.01451788824784728,0.01616885666898165,0.009315002413745624,0.01273778351495774,0.013894668266879255,0.015831120344301383,0.017249424882351413,0.01346967781799241,0.008685126957936912,0.007452312438960947,0.00551602757146387,0.006792056325966502,0.005047159678772499,0.008055621443257721,0.010762816840550115,0.017249424882351413,1,0,0,0
augmented_1.png,0,0.017660413576127895,0.017660413576127895,0.017660413576127895,0.016377461832244568,0.012707021904546877,0.016390553810966404,0.0122777620928032,0.016223959261906357,0.017660413576127895,0.017660413576127895,0.017660413576127895,0.010310234179566507,0.0091667775055443,0.006063262253437207,0.004998937948305409,0.007748679317077744,0.007117076427360505,0.012450072751666302,0.007167186902198031,0.008019559549121985,0.018391652957657163,0.004740991711866685,0.004222901806155904,0.0033600137450610808,0.002978447635870924,0.006485589177321699,0.007743647635331086,0.013226939223234405,0.018391652957657163,0.018391652957657163,0.018391652957657163,0.010421954307194836,0.009209771441444137,0.007062358151366267,0.010664527828863464,0.01728479645026219,0.016002361761163646,0.018391652957657163,0.018391652957657163,0.018391652957657163,0.016562893098852564,0.016562893098852564,0.015141637911251272,0.012821403563479336,0.008316481353418288,0.008162934110307045,0.005181667191413492,0.005053167564572082,0.005972825825784855,0.00962083751161845,0.016562893098852564,0.01289683353979798,0.015134810037668076,0.012118799141475754,0.013043770965169009,0.016562893098852564,0.016562893098852564,0.016562893098852564,0.016562893098852564,0.016562893098852564,0.01890928580756596,0.01890928580756596,0.01890928580756596,0.01890928580756596,0.014766666985590671,0.014545531503181738,0.005451315355375975,0.011331509443456013,0.013169273724052057,0.013535649918473931,0.01890928580756596,0.012449183495198062,0.008232457832606942,0.008259138650231663,0.006226156902221159,0.006816415214029291,0.004523257308587207,0.007623480398803464,0.008519036143770309,0.01890928580756596,1,0,0,0
augmented_2.png,0,0.021409203009631863,0.021409203009631863,0.021409203009631863,0.021409203009631863,0.01101628131763469,0.017086882435184327,0.009121111369260264,0.013544152733065523,0.011476115006663044,0.00689662540253263,0.014697948746619912,0.007599067721437824,0.009999220932145005,0.005194805470926349,0.005216604838753014,0.0076968621636249205,0.006321880133696542,0.013826005261852877,0.021409203009631863,0.018677323614291932,0.025512833582711208,0.006275957985818247,0.006300567270385289,0.001781266626637908,0.0010345553115151099,0.0029425027666249203,0.0021325329027087787,0.002906567474950853,0.0026142921692775944,0.0013356694598956526,0.00956601664514637,0.007614408095662812,0.0076069186264580094,0.007883845980457684,0.006036952594902437,0.023325605625917303,0.025512833582711208,0.025512833582711208,0.025512833582711208,0.025512833582711208,0.02096747005277147,0.015453602321716374,0.015254595907551002,0.007993715287714954,0.0043197539698651855,0.005855379273786496,0.003110103197743199,0.006693600545862208,0.0068323578854532895,0.01077757438960954,0.016970201579387778,0.012071052248917608,0.013830639559733552,0.009212180157294905,0.009611945798899737,0.0202995686061234,0.02096747005277147,0.02096747005277147,0.02096747005277147,0.02096747005277147,0.025098238811764758,0.025098238811764758,0.025098238811764758,0.025098238811764758,0.017262699104070432,0.014955705705466104,0.009431287992328992,0.013860811902890768,0.012021732511665837,0.006271004240557978,0.01363313417220082,0.008216522512189562,0.008348214038024552,0.004786320390382278,0.00693970573823437,0.007194086809891954,0.004297935419025351,0.00845244093292508,0.007585993681752589,0.010887098962054259,1,0,0,0
augmented_3.png,0,0.013518798427916985,0.019111898152130696,0.019111898152130696,0.019111898152130696,0.019111898152130696,0.019111898152130696,0.01705847308926032,0.01908659835462973,0.019111898152130696,0.019111898152130696,0.019111898152130696,0.016252443761374198,0.008933272865751416,0.004032173179528557,0.002428403628404225,0.006307982951478466,0.004945217034314787,0.005967229617109543,0.004120056664676295,0.0032689562148471817,0.016708501808838587,0.003540314187260244,0.0030418236287990635,0.0012587479189419776,0.0007359265369495316,0.004142304002521545,0.001793148402582206,0.006409102039767542,0.009790019398296051,0.020588614789633253,0.020588614789633253,0.011683900134320321,0.018586505085502483,0.015540302790897657,0.020588614789633253,0.020588614789633253,0.020588614789633253,0.020588614789633253,0.020588614789633253,0.010133532253066051,0.02192704165351312,0.02192704165351312,0.02192704165351312,0.016535844409105282,0.008864221622336119,0.007578142026084427,0.005543136502206457,0.006447321571682007,0.006583217142878121,0.008012078164393114,0.011593939375536143,0.007482029460224873,0.0072255719109733845,0.006255687624600035,0.006078295439451339,0.01427802842356111,0.01603731948881861,0.02192704165351312,0.02192704165351312,0.02192704165351312,0.02732669298704891,0.02732669298704891,0.025165999880626688,0.017431465939160087,0.01238574577467952,0.008770080988322009,0.003707206942836541,0.006417730018014602,0.005958694790252077,0.003248879312985012,0.010572781762835541,0.0055238912120499995,0.0046190861722754575,0.0036748800970884095,0.002672895635974545,0.0074905046908030045,0.005861876070015507,0.007975670425525858,0.02016622552096518,0.02732669298704891,1,0,0,0
augmented_4.png,0,0.012732675289201977,0.012732675289201977,0.012732675289201977,0.012732675289201977,0.012732675289201977,0.012732675289201977,0.012732675289201977,0.012732675289201977,0.012732675289201977,0.012732675289201977,0.012732675289201977,0.012732675289201977,0.012732675289201977,0.012143746014622285,0.0104718144609047,0.011487079425941179,0.012079673169891164,0.012732675289201977,0.012732675289201977,0.012732675289201977,0.01266458523222584,0.01266458523222584,0.01266458523222584,0.012024040933636359,0.011225715097469004,0.01266458523222584,0.01266458523222584,0.01266458523222584,0.01266458523222584,0.01266458523222584,0.01266458523222584,0.01266458523222584,0.01266458523222584,0.01266458523222584,0.011643842579907457,0.01266458523222584,0.012509854827733095,0.01266458523222584,0.01266458523222584,0.01266458523222584,0.012695855338574721,0.012695855338574721,0.012695855338574721,0.012695855338574721,0.011454820739998638,0.01199963572320586,0.011433778337147116,0.012620730987828788,0.012695855338574721,0.012695855338574721,0.012695855338574721,0.012695855338574721,0.012695855338574721,0.012695855338574721,0.012080886898378452,0.012695855338574721,0.012695855338574721,0.012695855338574721,0.012695855338574721,0.012695855338574721,0.01273873763911155,0.01273873763911155,0.01273873763911155,0.012137635849169288,0.011395590821449956,0.01273873763911155,0.012188170737869177,0.01273873763911155,0.01273873763911155,0.01273873763911155,0.01273873763911155,0.01273873763911155,0.01273873763911155,0.011779568819918528,0.011890953181776524,0.01273873763911155,0.012296136024124856,0.01273873763911155,0.01273873763911155,0.01273873763911155,1,0,0,0
augmented_5.png,0,0.01679024370203414,0.017689663924164968,0.019023677703963803,0.01870415266137368,0.019023677703963803,0.01643861647233246,0.017432779151931876,0.019023677703963803,0.010790871955327243,0.00777534233229358,0.019023677703963803,0.019023677703963803,0.016815114684214115,0.00707434424617737,0.004348113073844868,0.008519982913103361,0.003692453349799353,0.004600292901200915,0.003447186138775133,0.003036233337262704,0.006963089011243662,0.002789095581872408,0.003009044591235293,0.0017770277712824622,0.0018031374320670328,0.003343621893592532,0.002715493038856908,0.004897838956361722,0.006107969769462339,0.010747425033692313,0.02839970005081302,0.02839970005081302,0.02839970005081302,0.014316575498744563,0.009133968343216965,0.018586534061380264,0.018636459332919773,0.015416158386271746,0.007044229487499508,0.005498981207545856,0.017198642494647802,0.017198642494647802,0.012156649310699492,0.009152718979998146,0.00988603295517301,0.012845536743159868,0.008649505978696091,0.008730688056547885,0.005897133550184681,0.007035505318315656,0.017198642494647802,0.017198642494647802,0.017198642494647802,0.016671482205295414,0.01070807734004982,0.017198642494647802,0.017198642494647802,0.017198642494647802,0.016751997115924056,0.01470418913412812,0.019724529489495702,0.019724529489495702,0.019724529489495702,0.01776119247156466,0.010091933791598827,0.01961645598268633,0.019724529489495702,0.019724529489495702,0.015244019783628068,0.011522699175827246,0.018176815524683518,0.00828236582200856,0.00910663101524413,0.005583448494944182,0.004677799614424535,0.007430507454768685,0.006234636704394683,0.007298689345306785,0.008234853521132256,0.01107711829161514,1,0,0,0
trueclass_0_target_0_(1).png,0,0.01870824995145836,0.015941243444533272,0.016464262943275382,0.011848170365813857,0.010126169540302259,0.016887826832636992,0.013187034802697308,0.01870824995145836,0.01870824995145836,0.01870824995145836,0.01870824995145836,0.00827223126003764,0.009132345519872484,0.005740114205183902,0.004080596155090587,0.0075473229748646035,0.008839064098873138,0.0070955093437979405,0.00807550218306788,0.01870824995145836,0.014822720482631968,0.002377453185795087,0.0029155679461651198,0.001971196465900812,0.002396008472282893,0.006191870202009838,0.007451503148394706,0.02027908378633434,0.02203599489899621,0.013459115660449092,0.011545133430442372,0.006701257238202122,0.007570835319212851,0.009787499821265977,0.01053583249433886,0.01514818122759174,0.015343277015738944,0.02203599489899621,0.02203599489899621,0.02203599489899621,0.018667803351600683,0.017807667256748556,0.015105926104254857,0.008246263098015365,0.005099931798666837,0.00617247356515812,0.0035726450668846195,0.006085207246921625,0.009979621215604313,0.00785895907474075,0.01447022185389041,0.009431950454298793,0.011579049403652905,0.012801855976099676,0.014264969250896656,0.018667803351600683,0.018667803351600683,0.018667803351600683,0.018667803351600683,0.018667803351600683,0.018055127119243286,0.018055127119243286,0.018055127119243286,0.015154012836605387,0.00930479363369775,0.008824756441800825,0.01008657089273985,0.018055127119243286,0.018055127119243286,0.018055127119243286,0.018055127119243286,0.008324602579064396,0.009672815178437344,0.005928438121248989,0.0037144810905022523,0.006292103316831589,0.004769370622391866,0.008952599879910587,0.017923468105846267,0.018055127119243286,1,0,0,0
trueclass_0_target_0_.png,0,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.011645173157004907,0.011006939797539871,0.012625537295415464,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.012628271215290721,0.012602323873174271,0.012602323873174271,0.012602323873174271,0.012602323873174271,0.01166570155344155,0.012602323873174271,0.012602323873174271,0.012602323873174271,0.012602323873174271,0.012602323873174271,0.012602323873174271,0.012602323873174271,0.012602323873174271,0.012602323873174271,0.011856393572409214,0.012602323873174271,0.012273290075956712,0.012602323873174271,0.012602323873174271,0.012602323873174271,0.012650168758827423,0.012650168758827423,0.012650168758827423,0.012650168758827423,0.011728858627520707,0.01244572350629539,0.011509250291674728,0.012329043976640176,0.012650168758827423,0.01246400370082356,0.012650168758827423,0.012650168758827423,0.012650168758827423,0.012650168758827423,0.012432033649183423,0.012650168758827423,0.012650168758827423,0.012650168758827423,0.012650168758827423,0.012650168758827423,0.012670174936950038,0.012670174936950038,0.012670174936950038,0.012670174936950038,0.011565950624434223,0.012359549068726309,0.012637775651524538,0.012670174936950038,0.012670174936950038,0.012670174936950038,0.012670174936950038,0.012670174936950038,0.012670174936950038,0.012107487675725037,0.012353737184144164,0.01158862234675065,0.012670174936950038,0.012670174936950038,0.012670174936950038,0.012670174936950038,1,0,0,0
trueclass_0_target_1_.png,0,0.01758244464384458,0.013446502034951095,0.013742994478628052,0.00843232359514715,0.009657446791597187,0.01788963705358298,0.019934480419999817,0.019934480419999817,0.019934480419999817,0.016956237745413008,0.017857401347484172,0.009890598423964498,0.008773880500043709,0.005954820978212324,0.0056328891657564046,0.009786415079976392,0.006951406191789495,0.00788725937921408,0.015507175785993643,0.011319795929493968,0.013088327885005243,0.0026611710557837447,0.002981324183377705,0.0022400680907700607,0.003900243175616721,0.007676866632013938,0.012415831984801009,0.022032273538072918,0.019184979260940045,0.004718272887576275,0.008794065247477905,0.005085679745937197,0.009668266678137588,0.011297232782104993,0.010485803979201413,0.017841102434982704,0.022032273538072918,0.022032273538072918,0.022032273538072918,0.01653874141517695,0.019047589379378897,0.0167201653731977,0.011007819169098656,0.007884602808401784,0.005541396089103643,0.0055911214246846,0.003957928979418889,0.00701380433662801,0.008938436350030722,0.007115837478705269,0.011228481376234422,0.008461126985111945,0.01138909656244822,0.013833838218201364,0.019047589379378897,0.019047589379378897,0.019047589379378897,0.019047589379378897,0.019047589379378897,0.019047589379378897,0.017877240456316328,0.017877240456316328,0.017877240456316328,0.01147605028948022,0.005811153331824733,0.013395351759632815,0.017877240456316328,0.017877240456316328,0.017877240456316328,0.017877240456316328,0.017877240456316328,0.008971041556711055,0.00821549224868443,0.004769110539774029,0.003524184494909097,0.006347703126279089,0.007044467916536208,0.01081668143296843,0.017877240456316328,0.012937076413147931,1,0,0,0
